Dataset,Id,Neighborhood,Exterior1st,Exterior2nd,ExterQual,BsmtQual,KitchenQual,GarageFinish,FireplaceQu,BsmtFinType1,HeatingQC,GarageType,BsmtExposure,MSZoning,Foundation,HouseStyle,MasVnrType,BsmtCond,SaleCondition,ExterCond,SaleType,LotShape,BsmtFinType2,GarageQual,Condition1,Electrical,RoofStyle,CentralAir,LotConfig,BldgType,Fence,LandContour,GarageCond,PavedDrive,Functional,MiscFeature,Alley,Condition2,Heating,RoofMatl,LandSlope,PoolQC,Street
test,1063,CollgCr,VinylSd,VinylSd,WD,Norm,SLvl,Norm,CompShg,GLQ,Unf,Typ,Detchd,CBlock,Fa,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,Gd,TA,SBrkr,none,none,RL,TA,Av,TA,Unf,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1064,CollgCr,VinylSd,Plywood,WD,Norm,SLvl,Norm,CompShg,ALQ,Unf,Typ,Detchd,CBlock,Fa,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,none,SBrkr,none,MnPrv,RL,TA,Av,TA,Unf,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1065,CollgCr,CmentBd,CemntBd,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,MnPrv,RL,TA,Av,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1066,CollgCr,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,Rec,BLQ,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,MnPrv,RL,TA,Av,TA,RFn,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1067,CollgCr,HdBoard,HdBoard,Con,Norm,1Story,Norm,CompShg,BLQ,Rec,Typ,Attchd,CBlock,none,Hip,GasA,TA,TA,Normal,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1068,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,Gd,Ex,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Gd,No,Ex,Fin,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1069,CollgCr,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,Rec,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,none,RL,Gd,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1070,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,Gd,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1071,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1072,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1073,CollgCr,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,BLQ,GLQ,Typ,Attchd,PConc,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Gd,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1074,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Mn,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1075,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Min2,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,none,RL,Ex,Mn,Gd,RFn,Gd,none,BrkFace,Lvl,IR3,Gtl,none,Y,Y,Pave
test,1076,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Ex,Gd,Gd,RFn,Gd,none,BrkFace,Lvl,IR2,Mod,none,Y,Y,Pave
test,1077,CollgCr,VinylSd,VinylSd,New,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Partial,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1078,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,FR2,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1079,CollgCr,VinylSd,VinylSd,New,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Partial,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1080,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Gd,No,Gd,RFn,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1081,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Mn,Gd,Fin,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1082,Edwards,HdBoard,HdBoard,WD,Norm,SFoyer,Norm,CompShg,ALQ,Unf,Typ,Attchd,CBlock,Fa,Gable,GasA,TA,TA,Abnorml,1Fam,Inside,TA,Gd,TA,SBrkr,Shed,none,RL,Gd,Gd,TA,Unf,TA,none,BrkFace,Low,Reg,Gtl,none,Y,Y,Pave
test,1083,Edwards,VinylSd,VinylSd,COD,Norm,1Story,Norm,CompShg,BLQ,LwQ,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,Stone,Lvl,Reg,Gtl,none,P,Y,Pave
test,1084,Edwards,VinylSd,VinylSd,WD,Norm,1.5Fin,Norm,CompShg,ALQ,BLQ,Typ,Detchd,CBlock,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,1085,Edwards,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Min2,Attchd,CBlock,none,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,GdPrv,RL,Gd,No,TA,Fin,TA,none,Stone,Lvl,Reg,Gtl,none,P,Y,Pave
test,1086,Edwards,Plywood,HdBoard,WD,Norm,SLvl,Norm,CompShg,GLQ,Unf,Typ,Detchd,CBlock,Fa,Gable,GasA,TA,Fa,Normal,1Fam,Inside,Fa,TA,TA,SBrkr,none,none,RL,TA,Av,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1087,Edwards,Plywood,Plywood,WD,Norm,2Story,Norm,CompShg,none,none,Typ,Attchd,Slab,none,Gable,GasA,TA,Gd,Normal,Duplex,CulDSac,TA,none,none,SBrkr,none,none,RL,TA,none,TA,Fin,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1088,Edwards,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,Gd,SBrkr,none,none,RL,Gd,No,TA,Fin,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1089,Edwards,CmentBd,CemntBd,New,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Partial,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Ex,Fin,Ex,none,Stone,Bnk,IR1,Gtl,none,Y,Y,Pave
test,1090,Edwards,VinylSd,VinylSd,WD,Norm,SFoyer,Norm,CompShg,GLQ,Unf,Typ,Basment,PConc,none,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RM,Ex,Gd,Gd,Fin,TA,none,Stone,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1091,Edwards,Wd Shng,WdShing,WD,Norm,1Story,Norm,CompShg,Rec,ALQ,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,Av,Fa,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1092,Edwards,Plywood,AsbShng,WD,Norm,1Story,Norm,CompShg,none,none,Typ,none,PConc,none,Gable,GasA,none,none,Normal,Duplex,Corner,TA,none,none,SBrkr,none,none,RL,TA,none,Fa,none,TA,none,BrkCmn,Lvl,Reg,Gtl,none,N,N,Pave
test,1093,Edwards,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,none,CBlock,none,Gable,GasA,none,none,Abnorml,Duplex,Inside,TA,TA,TA,SBrkr,none,GdWo,RL,TA,No,TA,none,TA,none,None,Lvl,Reg,Gtl,none,N,N,Pave
test,1094,Edwards,Wd Sdng,Wd Sdng,WD,Norm,1.5Fin,Norm,CompShg,LwQ,ALQ,Typ,Detchd,BrkTil,Gd,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Bnk,Reg,Gtl,none,Y,Y,Pave
test,1095,Edwards,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,BLQ,Unf,Typ,Detchd,CBlock,Fa,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,MnPrv,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1096,Edwards,Plywood,WdShing,COD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Family,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,HLS,Reg,Gtl,none,N,Y,Pave
test,1097,SWISU,Plywood,Wd Sdng,WD,Norm,2Story,Norm,CompShg,Rec,Unf,Min2,none,PConc,none,Hip,Grav,none,none,AdjLand,Duplex,Inside,TA,TA,TA,FuseA,Shed,none,RL,Fa,Mn,TA,none,TA,none,None,Lvl,Reg,Gtl,none,Y,N,Pave
test,1098,Crawfor,Plywood,Stucco,WD,Norm,1Story,Norm,CompShg,BLQ,Unf,Typ,Detchd,PConc,none,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,MnPrv,RL,TA,Mn,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1099,Crawfor,Wd Sdng,Wd Sdng,WD,Norm,1.5Fin,Norm,CompShg,BLQ,Unf,Typ,Detchd,BrkTil,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Gd,No,TA,Unf,TA,none,None,HLS,Reg,Gtl,none,P,Y,Pave
test,1100,Crawfor,Wd Sdng,Wd Sdng,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Detchd,BrkTil,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,MnPrv,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1101,Crawfor,VinylSd,VinylSd,CWD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,N,Pave
test,1102,Crawfor,Wd Sdng,Wd Sdng,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,MnPrv,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,1103,Crawfor,VinylSd,VinylSd,WD,Norm,2.5Unf,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,GdPrv,RL,Gd,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1104,Crawfor,Wd Sdng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,none,none,Min1,Attchd,CBlock,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,none,none,SBrkr,none,none,RL,Fa,none,TA,Fin,TA,none,None,HLS,IR2,Gtl,none,Y,Y,Pave
test,1105,Crawfor,CmentBd,AsbShng,WD,Norm,1.5Fin,Norm,CompShg,GLQ,Unf,Typ,Detchd,BrkTil,TA,Gable,GasA,Fa,TA,Normal,1Fam,Inside,Gd,TA,Gd,SBrkr,none,none,RL,Ex,No,Gd,Unf,TA,none,None,HLS,IR1,Gtl,none,Y,Y,Pave
test,1106,Crawfor,VinylSd,VinylSd,WD,Norm,1.5Fin,Norm,CompShg,LwQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,2fmCon,Inside,TA,TA,Fa,SBrkr,none,MnPrv,RL,Ex,No,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1107,Crawfor,MetalSd,Wd Sdng,WD,Norm,1Story,Norm,CompShg,LwQ,Rec,Typ,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,Fa,TA,Gd,SBrkr,none,none,RL,TA,Mn,TA,RFn,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1108,Crawfor,BrkFace,HdBoard,CWD,Norm,1Story,Norm,CompShg,BLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,TA,RFn,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1109,Blueste,MetalSd,MetalSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Detchd,CBlock,TA,Gable,GasA,TA,TA,Normal,Twnhs,Inside,Gd,Gd,TA,SBrkr,none,MnPrv,RM,Gd,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1110,Crawfor,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Gd,No,Gd,Unf,TA,none,None,Lvl,IR2,Gtl,none,Y,Y,Pave
test,1111,Blueste,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RM,Gd,Gd,TA,Unf,TA,none,None,Bnk,IR1,Mod,none,Y,Y,Pave
test,1112,Crawfor,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,Rec,Unf,Typ,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,GdWo,RL,Ex,No,TA,Fin,TA,none,BrkFace,Bnk,IR1,Gtl,none,Y,Y,Pave
test,1113,Crawfor,Plywood,WdShing,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,CBlock,Gd,Gable,GasA,Gd,Gd,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Gd,No,Gd,Fin,Gd,Ex,None,HLS,IR1,Gtl,none,Y,Y,Pave
test,1114,IDOTRR,Wd Sdng,Wd Sdng,WD,Norm,1.5Fin,Norm,CompShg,ALQ,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,TA,TA,FuseA,none,MnPrv,RM,Gd,No,Gd,Fin,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1115,IDOTRR,VinylSd,VinylSd,WD,Artery,1.5Fin,Norm,CompShg,Unf,Unf,Typ,none,BrkTil,none,Gable,GasA,none,none,Normal,1Fam,Inside,Gd,TA,Po,SBrkr,none,none,RM,Ex,No,TA,none,Gd,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,1116,IDOTRR,Plywood,Wd Sdng,WD,Norm,2Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,none,none,Alloca,1Fam,Inside,TA,Gd,TA,SBrkr,none,MnPrv,RM,Ex,No,Gd,none,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1117,IDOTRR,Stucco,Stucco,WD,Artery,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,Fa,Fa,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RM,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,1118,IDOTRR,MetalSd,MetalSd,WD,Norm,1.5Fin,Norm,CompShg,none,none,Maj2,Detchd,BrkTil,none,Gable,GasA,TA,Fa,Normal,1Fam,Corner,TA,none,none,SBrkr,none,none,RM,Ex,none,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,1119,IDOTRR,VinylSd,VinylSd,WD,Feedr,2Story,Norm,CompShg,Unf,Unf,Typ,none,CBlock,none,Gable,GasA,none,none,Normal,2fmCon,Inside,Gd,TA,TA,SBrkr,none,none,C (all),Fa,No,TA,none,TA,none,None,Lvl,Reg,Gtl,none,N,N,Pave
test,1120,IDOTRR,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Abnorml,1Fam,Corner,TA,TA,TA,FuseA,none,none,C (all),Gd,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1121,IDOTRR,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,BrkTil,none,Hip,GasA,TA,Po,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,C (all),Ex,No,Gd,Unf,Gd,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,1122,Crawfor,CmentBd,CemntBd,New,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Partial,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RM,Gd,Gd,Gd,Fin,Gd,none,Stone,HLS,IR1,Mod,none,Y,Y,Pave
test,1123,Mitchel,Wd Shng,HdBoard,WD,Norm,SFoyer,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,CBlock,Po,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,MnPrv,RL,TA,Av,Gd,RFn,TA,none,None,Bnk,IR1,Gtl,none,Y,Y,Pave
test,1124,Mitchel,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1125,Mitchel,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1126,Mitchel,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1127,Mitchel,Plywood,Plywood,WD,Norm,SLvl,Norm,CompShg,Rec,GLQ,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,Av,TA,Unf,TA,none,Stone,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1128,Mitchel,Plywood,Plywood,WD,Norm,SFoyer,Norm,CompShg,ALQ,Unf,Typ,Attchd,CBlock,Po,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,none,RL,TA,Av,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1129,Timber,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,BrkTil,TA,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,Fin,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1130,Timber,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,CBlock,Gd,Hip,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,GdPrv,RL,Gd,No,Gd,RFn,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1131,Timber,VinylSd,VinylSd,New,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Partial,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,None,HLS,IR1,Gtl,none,Y,Y,Pave
test,1132,Timber,VinylSd,VinylSd,New,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Partial,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Ex,RFn,Gd,none,None,HLS,IR1,Gtl,none,Y,Y,Pave
test,1133,Timber,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,ALQ,BLQ,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Gd,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1134,Timber,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Mn,Gd,Unf,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1135,Timber,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Ex,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1136,Timber,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,No,TA,Fin,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1137,Timber,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Gd,Gd,Fin,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1138,Timber,MetalSd,MetalSd,New,PosA,1Story,PosA,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Partial,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Ex,Fin,Ex,none,BrkFace,HLS,IR1,Gtl,none,Y,Y,Pave
test,1139,Mitchel,MetalSd,MetalSd,WD,Artery,1Story,Norm,CompShg,none,none,Min1,2Types,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,none,none,SBrkr,none,GdPrv,RL,Ex,none,TA,RFn,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
test,1140,Mitchel,VinylSd,VinylSd,WD,Norm,SFoyer,Norm,CompShg,Rec,GLQ,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,TwnhsE,FR3,TA,Ex,TA,SBrkr,none,none,RM,Ex,Av,TA,Fin,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
test,1141,MeadowV,CmentBd,CemntBd,WD,Norm,2Story,Norm,CompShg,BLQ,Unf,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,Twnhs,Inside,TA,TA,TA,SBrkr,none,none,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1142,MeadowV,CmentBd,CemntBd,WD,Norm,SLvl,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,CBlock,none,Gable,GasA,TA,TA,Normal,Twnhs,Inside,TA,Gd,TA,SBrkr,none,none,RM,TA,Av,TA,Fin,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1143,MeadowV,CmentBd,CemntBd,WD,Norm,2Story,Norm,CompShg,ALQ,Unf,Typ,none,CBlock,none,Gable,GasA,none,none,Normal,TwnhsE,Inside,TA,TA,TA,SBrkr,none,none,RM,Ex,No,TA,none,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
test,1144,MeadowV,CmentBd,CemntBd,COD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,Twnhs,Inside,TA,TA,TA,SBrkr,none,GdWo,RM,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
