,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1304,13,4,32.0,3363.0,1,0,3,3,4,0,7,2,2,4,5,7.0,5.0,2004.0,2004.0,1,1,12,13,4,117.0,2,4,2,3,4,4,6,0.0,6,0.0,976.0,976.0,1,0,1,4,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,0,0.0,0,5,2004.0,3,2.0,380.0,5,5,2,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2006.0,8,4
1305,0,3,108.0,13173.0,1,0,0,3,0,0,16,2,2,0,2,9.0,5.0,2006.0,2007.0,3,1,12,13,4,300.0,2,4,2,1,4,4,3,1572.0,6,0.0,80.0,1652.0,1,0,1,4,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,0,6.0,6,2.0,1,1,2006.0,1,2.0,840.0,5,5,2,404.0,102.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11.0,2009.0,8,4
1306,11,3,48.0,6955.0,1,0,0,3,4,0,16,2,2,4,2,7.0,5.0,2005.0,2006.0,1,1,12,13,4,94.0,2,4,2,3,4,4,6,0.0,6,0.0,1368.0,1368.0,1,0,1,4,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,3,1,2005.0,2,2.0,474.0,5,5,2,132.0,35.0,0.0,0.0,0.0,0.0,0,0,0,0.0,9.0,2006.0,6,5
1307,0,3,60.0,8072.0,1,0,3,3,4,0,5,2,2,0,2,5.0,5.0,1994.0,1995.0,1,1,12,13,3,0.0,3,2,2,3,2,4,0,746.0,6,0.0,244.0,990.0,1,0,1,4,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,0,5,2000.0,3,2.0,480.0,5,5,2,0.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2009.0,8,4
1308,0,4,100.0,12000.0,1,0,3,3,4,0,17,2,2,0,2,5.0,7.0,1948.0,2005.0,1,1,8,8,3,0.0,3,4,1,4,4,4,3,144.0,0,608.0,172.0,924.0,1,0,1,4,1122.0,0.0,0.0,1122.0,1.0,0.0,1.0,0.0,2.0,1.0,2,6.0,6,0.0,0,1,1948.0,3,2.0,528.0,5,5,2,0.0,36.0,0.0,0.0,0.0,0.0,0,2,0,0.0,5.0,2008.0,8,4
1309,0,3,68.0,7153.0,1,0,3,3,4,0,20,2,2,0,2,6.0,5.0,1991.0,1991.0,1,1,6,6,1,88.0,3,4,1,3,4,4,3,1200.0,6,0.0,78.0,1278.0,1,2,1,4,1294.0,0.0,0.0,1294.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,0,1,1991.0,2,2.0,496.0,5,5,2,112.0,51.0,0.0,0.0,0.0,0.0,0,2,0,0.0,6.0,2008.0,8,4
1310,0,3,100.0,17500.0,1,0,3,3,4,0,6,3,2,0,2,7.0,8.0,1959.0,2002.0,1,1,3,6,3,0.0,2,2,2,3,4,0,3,1406.0,6,0.0,496.0,1902.0,1,4,1,4,1902.0,0.0,0.0,1902.0,1.0,0.0,2.0,0.0,3.0,1.0,0,7.0,6,2.0,5,1,1959.0,1,2.0,567.0,5,5,2,0.0,207.0,162.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2010.0,8,4
1311,0,3,68.0,8814.0,1,0,3,3,4,0,5,2,2,0,2,7.0,5.0,2005.0,2007.0,1,1,12,13,1,80.0,2,4,2,3,4,4,3,925.0,6,0.0,349.0,1274.0,1,0,1,4,1274.0,0.0,0.0,1274.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,0,1,2005.0,2,2.0,508.0,5,5,2,264.0,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,2007.0,6,5
1312,5,3,68.0,9572.0,1,0,0,3,4,0,15,2,2,0,5,8.0,5.0,1990.0,1990.0,1,1,13,14,1,336.0,2,4,2,1,4,4,3,482.0,6,0.0,971.0,1453.0,1,0,1,4,1453.0,1357.0,0.0,2810.0,0.0,0.0,2.0,1.0,4.0,1.0,2,9.0,6,1.0,1,1,1990.0,2,2.0,750.0,3,3,2,500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2007.0,8,4
1313,5,3,108.0,14774.0,1,0,0,3,0,0,15,2,2,0,5,9.0,5.0,1999.0,1999.0,1,1,12,13,1,165.0,2,4,2,3,4,4,6,0.0,6,0.0,1393.0,1393.0,1,0,1,4,1422.0,1177.0,0.0,2599.0,0.0,0.0,2.0,1.0,4.0,1.0,2,10.0,6,1.0,5,3,1999.0,1,3.0,779.0,5,5,2,668.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2010.0,8,4
1314,0,3,60.0,8190.0,1,0,3,3,4,0,7,2,2,0,2,4.0,6.0,1954.0,1954.0,3,1,13,14,3,0.0,3,4,1,4,4,4,5,732.0,6,0.0,216.0,948.0,1,0,1,4,948.0,0.0,0.0,948.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,1.0,5,5,1956.0,3,1.0,280.0,5,5,2,0.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.0,2007.0,8,4
1315,5,3,85.0,11075.0,1,0,3,3,4,0,12,2,2,0,5,6.0,5.0,1969.0,1969.0,1,1,6,6,3,0.0,3,4,1,2,4,3,0,500.0,4,276.0,176.0,952.0,1,4,1,4,1092.0,1020.0,0.0,2112.0,0.0,0.0,2.0,1.0,4.0,1.0,3,9.0,6,2.0,3,1,1969.0,3,2.0,576.0,5,5,2,280.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2008.0,8,4
1316,0,3,61.0,10226.0,1,0,0,3,4,0,5,2,2,0,2,8.0,5.0,2008.0,2008.0,1,1,12,13,4,270.0,2,4,2,1,4,2,6,0.0,6,0.0,1622.0,1622.0,1,0,1,4,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0,3.0,1.0,0,8.0,6,1.0,3,1,2008.0,2,3.0,860.0,5,5,2,172.0,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,2009.0,8,4
1317,11,1,47.0,4230.0,1,2,3,3,0,0,21,2,2,4,2,7.0,5.0,2006.0,2007.0,1,1,12,13,3,0.0,2,4,2,1,2,4,6,0.0,6,0.0,1352.0,1352.0,1,0,1,4,1352.0,0.0,0.0,1352.0,0.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,3,1,2006.0,2,2.0,466.0,5,5,2,0.0,241.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2007.0,6,5
1318,0,3,68.0,14781.0,1,0,1,3,1,0,5,2,2,0,2,8.0,5.0,2001.0,2002.0,3,1,12,13,1,178.0,2,4,2,3,4,2,6,0.0,6,0.0,1753.0,1753.0,1,0,1,4,1787.0,0.0,0.0,1787.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,5,1,2001.0,2,3.0,748.0,5,5,2,198.0,150.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2006.0,8,4
1319,0,3,75.0,10215.0,1,0,3,0,4,0,7,2,2,0,2,4.0,5.0,1954.0,1954.0,3,1,13,14,1,132.0,3,4,2,4,4,4,0,492.0,6,0.0,372.0,864.0,1,0,1,4,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,0,1,1954.0,3,1.0,248.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,2007.0,8,4
1320,0,3,70.0,8400.0,1,0,3,3,4,0,12,2,2,0,2,6.0,3.0,1957.0,1957.0,3,1,3,3,3,0.0,3,4,1,4,4,4,0,189.0,5,661.0,628.0,1478.0,1,2,1,4,1478.0,0.0,0.0,1478.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,2.0,3,1,1957.0,2,2.0,442.0,5,5,2,114.0,0.0,0.0,0.0,216.0,0.0,0,0,0,0.0,6.0,2009.0,8,4
1321,0,3,68.0,6627.0,1,0,0,3,0,0,3,1,2,0,2,3.0,6.0,1949.0,1950.0,3,1,12,13,3,0.0,3,4,1,0,0,1,2,0.0,2,0.0,0.0,0.0,0,4,0,4,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,0,5,1955.0,3,1.0,287.0,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
1322,5,3,107.0,10186.0,1,0,0,3,4,0,15,2,2,0,5,7.0,5.0,1992.0,1992.0,1,1,6,6,3,0.0,2,4,2,3,4,4,3,674.0,6,0.0,76.0,750.0,1,0,1,4,1061.0,862.0,0.0,1923.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,5,1,1992.0,2,2.0,564.0,5,5,2,240.0,39.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2010.0,8,4
1323,1,3,50.0,5330.0,1,0,3,1,4,0,3,2,2,0,2,4.0,7.0,1940.0,1950.0,3,1,12,13,3,0.0,1,4,1,4,4,4,4,280.0,6,0.0,140.0,420.0,1,2,1,4,708.0,0.0,0.0,708.0,0.0,0.0,1.0,0.0,2.0,1.0,1,5.0,6,0.0,0,6,0.0,0,0.0,0.0,0,0,2,164.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2009.0,8,4
1324,0,3,75.0,9986.0,1,0,3,3,4,0,21,2,2,0,2,8.0,5.0,2006.0,2007.0,1,1,12,13,1,428.0,2,4,2,1,4,0,6,0.0,6,0.0,1795.0,1795.0,1,0,1,4,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,2.0,1.0,2,7.0,6,1.0,3,1,2007.0,2,3.0,895.0,5,5,2,0.0,49.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,2007.0,6,5
1325,1,4,40.0,3636.0,1,0,3,3,4,0,9,2,2,0,2,4.0,4.0,1922.0,1950.0,1,1,0,0,3,0.0,3,4,0,4,1,4,6,0.0,6,0.0,796.0,796.0,1,1,0,4,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,0,6,0.0,0,0.0,0.0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0,3,0,0.0,1.0,2008.0,8,4
1326,1,2,70.0,4270.0,1,0,3,0,4,1,7,2,2,0,2,3.0,6.0,1931.0,2006.0,1,1,8,8,3,0.0,3,4,0,4,4,4,5,544.0,6,0.0,0.0,544.0,1,0,1,4,774.0,0.0,0.0,774.0,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,0,6,0.0,0,0.0,0.0,0,0,2,0.0,0.0,286.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2007.0,8,4
1327,0,3,60.0,6600.0,1,0,3,3,4,0,11,2,2,0,2,5.0,9.0,1982.0,2008.0,1,1,12,13,3,0.0,2,2,1,4,4,4,0,641.0,6,0.0,175.0,816.0,1,0,1,4,816.0,0.0,0.0,816.0,0.0,1.0,1.0,0.0,3.0,1.0,2,5.0,6,1.0,1,1,1982.0,3,1.0,264.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,10.0,2008.0,8,4
1328,4,4,60.0,10440.0,1,1,3,3,0,0,17,2,2,0,0,6.0,7.0,1920.0,1950.0,1,1,3,14,3,0.0,2,2,0,3,4,4,4,493.0,6,0.0,1017.0,1510.0,2,0,1,4,1584.0,1208.0,0.0,2792.0,0.0,0.0,2.0,0.0,5.0,1.0,3,8.0,4,2.0,5,5,1920.0,3,2.0,520.0,2,5,2,0.0,547.0,0.0,0.0,480.0,0.0,0,3,3,1150.0,6.0,2008.0,8,4
1329,5,3,63.0,9084.0,1,0,0,3,4,0,8,2,2,0,5,7.0,5.0,1998.0,1998.0,3,1,12,13,3,0.0,3,4,2,3,4,4,6,0.0,6,0.0,935.0,935.0,1,2,1,4,955.0,677.0,0.0,1632.0,0.0,0.0,2.0,1.0,3.0,1.0,3,8.0,6,1.0,5,1,1998.0,1,2.0,462.0,5,5,2,0.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2006.0,8,4
1330,0,3,85.0,10000.0,1,0,3,3,4,0,21,2,2,0,2,8.0,5.0,2006.0,2006.0,3,1,12,13,4,410.0,2,4,2,3,2,0,6,0.0,6,0.0,1588.0,1588.0,1,0,1,4,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,3,1,2006.0,2,3.0,825.0,5,5,2,144.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2007.0,8,4
1331,8,3,55.0,10780.0,1,0,0,3,4,0,5,2,2,0,7,5.0,5.0,1976.0,1976.0,1,1,8,8,3,0.0,3,4,1,4,4,0,0,483.0,6,0.0,428.0,911.0,1,2,1,4,954.0,0.0,0.0,954.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,0,5,1976.0,3,2.0,576.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2006.0,8,4
1332,0,3,67.0,8877.0,1,0,3,3,4,1,7,2,2,0,2,4.0,6.0,1938.0,1958.0,1,1,8,8,3,0.0,3,4,1,4,4,3,0,690.0,6,0.0,126.0,816.0,1,0,1,4,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,3,3.0,6,1.0,3,5,1958.0,3,1.0,288.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2009.0,8,4
1333,4,4,60.0,7200.0,1,0,3,3,0,0,9,2,2,0,0,5.0,6.0,1938.0,1995.0,1,1,13,14,3,0.0,3,4,1,4,4,4,6,0.0,6,0.0,803.0,803.0,1,0,1,4,803.0,557.0,0.0,1360.0,0.0,0.0,1.0,1.0,2.0,1.0,2,6.0,6,0.0,0,5,1951.0,3,1.0,297.0,5,5,2,0.0,65.0,190.0,0.0,0.0,0.0,0,3,0,0.0,7.0,2006.0,8,4
1334,13,4,24.0,2368.0,1,0,3,3,4,0,2,2,2,4,5,5.0,6.0,1970.0,1970.0,1,1,6,6,3,312.0,3,4,1,4,4,4,4,765.0,6,0.0,0.0,765.0,1,4,1,4,765.0,600.0,0.0,1365.0,0.0,0.0,1.0,1.0,3.0,1.0,3,7.0,2,0.0,0,1,1970.0,3,2.0,440.0,5,5,2,0.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2009.0,8,4
1335,0,3,80.0,9650.0,1,0,3,3,4,0,14,2,2,0,2,6.0,5.0,1977.0,1977.0,1,1,9,10,1,360.0,3,4,1,3,4,4,0,686.0,6,0.0,664.0,1350.0,1,4,1,4,1334.0,0.0,0.0,1334.0,0.0,1.0,2.0,0.0,2.0,1.0,3,6.0,6,1.0,5,1,1977.0,2,2.0,630.0,5,5,2,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2009.0,8,4
1336,10,3,87.0,9246.0,1,0,0,3,4,0,14,1,2,2,2,5.0,5.0,1973.0,1973.0,1,1,9,10,1,564.0,3,4,1,4,4,4,6,0.0,6,0.0,1656.0,1656.0,1,4,1,4,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0,4.0,2.0,3,8.0,6,0.0,0,5,1973.0,3,2.0,506.0,5,5,2,0.0,211.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11.0,2008.0,8,4
1337,1,4,153.0,4118.0,1,1,0,0,0,1,17,1,2,0,2,4.0,4.0,1941.0,1950.0,1,1,13,14,3,0.0,3,4,1,4,4,4,6,0.0,6,0.0,693.0,693.0,3,1,0,0,693.0,0.0,0.0,693.0,0.0,0.0,1.0,0.0,2.0,1.0,1,4.0,6,0.0,0,6,0.0,0,0.0,0.0,0,0,0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2006.0,8,4
1338,5,3,95.0,13450.0,1,0,0,3,0,0,5,2,2,0,5,7.0,5.0,2002.0,2002.0,1,1,12,13,3,0.0,2,4,2,3,4,4,3,700.0,6,0.0,216.0,916.0,1,0,1,4,920.0,941.0,0.0,1861.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,0.0,0,3,2002.0,2,2.0,492.0,5,5,2,146.0,91.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2006.0,8,4
1339,0,3,120.0,9560.0,1,0,0,3,0,0,5,2,2,0,2,5.0,7.0,1972.0,1972.0,3,1,8,8,3,0.0,3,2,1,4,4,3,5,360.0,6,0.0,504.0,864.0,1,0,1,4,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,0,1,1972.0,2,1.0,288.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2006.0,8,4
1340,0,3,70.0,8294.0,1,0,3,3,4,0,12,2,2,0,2,4.0,5.0,1971.0,1971.0,1,1,8,8,3,0.0,3,4,1,4,4,4,6,0.0,6,0.0,858.0,858.0,1,4,1,4,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,0,5,1974.0,3,4.0,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,6.0,2007.0,8,4
1341,0,3,66.0,13695.0,1,0,3,3,4,0,20,5,2,0,2,6.0,5.0,2003.0,2004.0,1,1,12,13,3,0.0,3,4,2,3,4,4,3,814.0,6,0.0,300.0,1114.0,1,0,1,4,1114.0,0.0,0.0,1114.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,0,5,2004.0,3,2.0,576.0,5,5,2,0.0,78.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
1342,5,3,68.0,9375.0,1,0,3,3,4,0,5,2,2,0,5,8.0,5.0,2002.0,2002.0,1,1,12,13,1,149.0,2,4,2,3,4,4,6,0.0,6,0.0,1284.0,1284.0,1,0,1,4,1284.0,885.0,0.0,2169.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,3,1,2002.0,2,2.0,647.0,5,5,2,192.0,87.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2007.0,8,4
1343,4,3,57.0,7558.0,1,0,3,0,4,0,6,2,2,0,0,6.0,6.0,1928.0,1950.0,1,1,3,11,3,0.0,3,4,0,4,4,4,6,0.0,6,0.0,896.0,896.0,1,2,1,4,1172.0,741.0,0.0,1913.0,0.0,0.0,1.0,1.0,3.0,1.0,3,9.0,6,1.0,5,5,1929.0,3,2.0,342.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2009.0,8,4
1344,5,3,85.0,11103.0,1,0,0,3,0,0,5,2,2,0,5,7.0,5.0,2006.0,2006.0,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0.0,6,0.0,728.0,728.0,1,0,1,4,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,5,1,2006.0,1,2.0,440.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2007.0,6,5
1345,1,4,50.0,6000.0,1,0,3,3,4,0,17,2,2,0,2,4.0,4.0,1920.0,1950.0,3,1,8,8,3,0.0,3,4,2,4,4,4,0,250.0,6,0.0,710.0,960.0,1,2,1,0,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,2.0,1.0,1,5.0,6,0.0,0,5,1997.0,3,1.0,308.0,5,5,2,0.0,0.0,168.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2007.0,8,4
1346,0,3,68.0,20781.0,1,0,1,3,1,0,14,4,2,0,2,7.0,7.0,1968.0,2003.0,3,1,3,6,3,0.0,3,4,1,4,4,4,1,297.0,5,68.0,1203.0,1568.0,1,4,1,4,2156.0,0.0,0.0,2156.0,0.0,0.0,2.0,0.0,3.0,1.0,3,9.0,6,1.0,3,1,1968.0,2,2.0,508.0,3,5,2,0.0,80.0,0.0,290.0,0.0,0.0,0,0,0,0.0,6.0,2006.0,8,4
1347,0,3,93.0,15306.0,1,0,0,1,0,0,23,2,2,0,2,8.0,5.0,2006.0,2007.0,1,1,12,13,4,100.0,2,4,2,1,4,2,3,80.0,6,0.0,1652.0,1732.0,1,0,1,4,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,3,1,2006.0,1,3.0,712.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2007.0,6,5
1348,0,3,68.0,16196.0,1,0,2,2,4,0,20,2,2,0,2,7.0,5.0,1998.0,1998.0,1,1,12,13,3,0.0,2,4,2,3,4,2,3,1443.0,6,0.0,39.0,1482.0,1,0,1,4,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,2,5.0,6,1.0,2,1,1998.0,2,2.0,514.0,5,5,2,402.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2007.0,8,4
1349,6,4,50.0,5250.0,1,2,3,3,4,0,17,2,2,0,5,8.0,5.0,1872.0,1987.0,1,1,8,8,3,0.0,3,2,0,4,1,4,4,259.0,6,0.0,425.0,684.0,4,1,0,4,938.0,1215.0,205.0,2358.0,0.0,0.0,2.0,0.0,4.0,1.0,3,8.0,6,0.0,0,6,0.0,0,0.0,0.0,0,0,2,0.0,54.0,20.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2008.0,8,4
1350,10,3,91.0,11643.0,1,0,3,3,4,0,12,0,2,2,5,5.0,5.0,1969.0,1969.0,1,1,8,8,1,368.0,3,4,1,4,4,4,4,500.0,6,0.0,748.0,1248.0,1,4,1,4,1338.0,1296.0,0.0,2634.0,1.0,1.0,2.0,2.0,6.0,2.0,3,12.0,6,0.0,0,5,1969.0,3,4.0,968.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2009.0,8,4
1351,5,3,70.0,9247.0,1,0,0,3,4,0,12,2,2,0,5,6.0,6.0,1962.0,1962.0,1,1,6,6,1,318.0,3,4,1,4,4,4,5,319.0,6,0.0,539.0,858.0,1,0,1,4,858.0,858.0,0.0,1716.0,0.0,0.0,1.0,1.0,4.0,1.0,3,8.0,6,1.0,3,1,1962.0,1,2.0,490.0,5,5,2,0.0,84.0,0.0,0.0,120.0,0.0,0,0,0,0.0,3.0,2008.0,8,4
1352,4,4,50.0,6000.0,1,0,3,3,4,0,3,2,2,0,0,6.0,9.0,1937.0,2000.0,1,1,8,8,3,0.0,2,4,0,4,4,4,6,0.0,6,0.0,698.0,698.0,1,4,1,4,786.0,390.0,0.0,1176.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,0,5,1999.0,3,2.0,624.0,5,5,0,210.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2009.0,8,4
1353,4,3,56.0,14720.0,1,0,0,3,1,0,15,2,2,0,0,8.0,5.0,1995.0,1996.0,3,1,12,13,1,579.0,2,4,2,3,4,0,3,816.0,6,0.0,1217.0,2033.0,1,0,1,4,2053.0,1185.0,0.0,3238.0,1.0,0.0,2.0,1.0,4.0,1.0,2,9.0,6,1.0,1,1,1996.0,1,3.0,666.0,5,5,2,283.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2010.0,8,4
1354,5,3,68.0,10316.0,1,0,0,3,4,0,5,2,2,0,5,7.0,5.0,2000.0,2000.0,1,1,12,13,3,0.0,2,4,2,3,4,4,3,735.0,6,0.0,257.0,992.0,1,0,1,4,992.0,873.0,0.0,1865.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,5,1,2000.0,2,3.0,839.0,5,5,2,0.0,184.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2008.0,8,4
1355,8,3,102.0,10192.0,1,0,0,3,4,0,14,2,2,0,7,7.0,6.0,1968.0,1992.0,1,1,8,8,1,143.0,3,4,1,4,4,4,6,0.0,6,0.0,570.0,570.0,1,2,1,4,1222.0,698.0,0.0,1920.0,0.0,0.0,3.0,0.0,4.0,1.0,2,8.0,6,1.0,5,1,1968.0,2,2.0,487.0,5,5,2,0.0,98.0,0.0,0.0,0.0,0.0,0,1,0,0.0,9.0,2006.0,8,4
1356,0,3,68.0,9477.0,1,0,3,3,0,0,12,2,2,0,2,5.0,5.0,1966.0,1966.0,1,1,6,6,1,65.0,3,4,1,4,4,4,5,340.0,6,0.0,524.0,864.0,1,4,1,4,892.0,0.0,0.0,892.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,0,1,1966.0,2,1.0,264.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,10.0,2008.0,8,4
1357,0,3,68.0,12537.0,1,0,0,3,1,0,12,2,2,0,2,5.0,6.0,1971.0,2008.0,1,1,12,13,3,0.0,3,4,1,4,4,4,3,734.0,6,0.0,344.0,1078.0,1,0,1,4,1078.0,0.0,0.0,1078.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,1.0,2,1,1971.0,1,2.0,500.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2010.0,8,4
1358,13,1,68.0,2117.0,1,0,3,3,4,0,21,2,2,3,5,6.0,5.0,2000.0,2000.0,1,1,8,8,1,216.0,2,4,2,3,4,4,3,378.0,6,0.0,378.0,756.0,1,0,1,4,769.0,804.0,0.0,1573.0,0.0,0.0,2.0,1.0,3.0,1.0,2,5.0,6,0.0,0,5,2000.0,3,2.0,440.0,5,5,2,0.0,32.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2010.0,8,4
1359,0,3,129.0,16737.0,1,0,3,3,3,0,16,2,2,0,2,9.0,5.0,2004.0,2005.0,3,1,12,13,1,66.0,2,4,2,1,4,0,3,1447.0,6,0.0,533.0,1980.0,1,0,1,4,1980.0,0.0,0.0,1980.0,1.0,0.0,2.0,0.0,3.0,1.0,0,8.0,6,1.0,3,1,2004.0,1,3.0,770.0,5,5,2,194.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0.0,9.0,2006.0,8,4
1360,6,3,51.0,9842.0,1,0,3,3,4,0,18,1,2,0,5,5.0,6.0,1921.0,1998.0,1,1,8,14,3,0.0,3,4,0,4,1,4,6,0.0,6,0.0,612.0,612.0,1,0,1,4,990.0,1611.0,0.0,2601.0,0.0,0.0,3.0,1.0,4.0,1.0,3,8.0,6,0.0,0,3,1998.0,2,2.0,621.0,5,5,2,183.0,0.0,301.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2008.0,8,4
